published_at,topic,source,title,url
2026-07-20T16:05:06+00:00,culture-arts,Hyperallergic,Trump Whitewashes George Washington’s Slavery History in New Display,https://hyperallergic.com/trump-whitewashes-george-washingtons-slavery-history-in-new-display/
2026-07-20T15:30:45+00:00,culture-arts,Hyperallergic,Open Call 2027: Jentel Artist Residency,https://hyperallergic.com/open-call-2027-jentel-artist-residency/
2026-07-20T15:08:23+00:00,culture-arts,NYT Arts,"What to Know Before Seeing ‘The Odyssey’: Plot, Characters and More",https://www.nytimes.com/2026/07/18/movies/the-odyssey-plot-characters-trojan-war.html
2026-07-20T14:43:25+00:00,culture-arts,NYT Arts,"First World Cup Halftime Show: Lots of Stars, Little Purpose",https://www.nytimes.com/2026/07/19/arts/music/world-cup-halftime-show-review.html
2026-07-20T14:17:20+00:00,culture-arts,The Guardian (Culture),Avengers: Doomsday trailer reveals star-packed Marvel adventure,https://www.theguardian.com/film/2026/jul/20/avengers-doomsday-trailer
2026-07-20T14:00:43+00:00,culture-arts,The Guardian (Culture),"Toronto film festival: Helen Mirren, Chris Rock and Seth Rogen lead lineup",https://www.theguardian.com/film/2026/jul/20/toronto-film-festival-helen-mirren-chris-rock-seth-rogen
2026-07-20T13:42:04+00:00,culture-arts,BBC Entertainment & Arts,Ofcom launches investigation into Married at First Sight UK,https://www.bbc.co.uk/news/articles/c4gyyx2zg59o?at_medium=RSS&at_campaign=rss
2026-07-20T13:41:55+00:00,culture-arts,NYT Arts,Greece Hopes Andy Burnham Will Return the Parthenon Sculptures,https://www.nytimes.com/2026/07/20/arts/greece-andy-burnham-parthenon-sculptures.html
2026-07-20T13:38:13+00:00,culture-arts,NYT Arts,The World Cup Halftime Show Had Star Power. But the Style Missed the Point.,https://www.nytimes.com/2026/07/20/style/world-cup-halftime-show-fashion.html
2026-07-20T13:33:26+00:00,culture-arts,NYT Arts,"‘National Treasure,’ the Over-Engineered, Delightfully Dumb U.S. History Lesson",https://www.nytimes.com/2026/07/20/movies/national-treasure-nicolas-cage.html
2026-07-20T12:58:17+00:00,culture-arts,The Guardian (Culture),‘We didn’t want him to be punchable!’: Matthew Broderick and Alan Ruck on Ferris Bueller’s Day Off,https://www.theguardian.com/culture/2026/jul/20/matthew-broderick-alan-ruck-on-ferris-buellers-day-off
2026-07-20T12:51:37+00:00,culture-arts,NYT Arts,Here’s What Greeks Think of Christopher Nolan’s ‘The Odyssey’,https://www.nytimes.com/2026/07/20/movies/the-odyssey-movie-greece.html
2026-07-20T12:17:13+00:00,culture-arts,The Guardian (Culture),"Sex, beds and grisly executions: what Christopher Nolan’s The Odyssey changed, invented – and left out",https://www.theguardian.com/film/2026/jul/20/the-odyssey-what-christopher-nolan-changed-invented-left-out
2026-07-20T11:22:28+00:00,culture-arts,BBC Entertainment & Arts,Former World's Strongest Man to become a Gladiator,https://www.bbc.co.uk/news/articles/c330e0jg6vlo?at_medium=RSS&at_campaign=rss
2026-07-20T10:32:54+00:00,culture-arts,BBC Entertainment & Arts,Tributes paid to influential soul singer Ray King,https://www.bbc.co.uk/news/articles/cg7mg4ev8vko?at_medium=RSS&at_campaign=rss
2026-07-20T10:00:54+00:00,culture-arts,The Guardian (Culture),Acting the fool: why have Hollywood press tours become so gimmicky?,https://www.theguardian.com/film/2026/jul/20/hollywood-press-tours-gimmicky
2026-07-20T10:00:43+00:00,culture-arts,Hyperallergic,A Stolen Dove Takes Flight Again,https://hyperallergic.com/7/
2026-07-20T09:01:50+00:00,culture-arts,NYT Arts,What to Know About the Preliminary Hearing in D4vd’s Murder Case,https://www.nytimes.com/2026/07/20/arts/music/d4vd-preliminary-hearing-murder.html
2026-07-20T09:01:07+00:00,culture-arts,NYT Arts,The Nerves and Thrills of Being a ‘Swan Lake’ Extra,https://www.nytimes.com/2026/07/20/arts/dance/swan-lake-american-ballet-theater-extra-supernumerary.html
2026-07-20T09:00:51+00:00,culture-arts,The Guardian (Culture),"‘Justice, morality and triumph’: why Matilda is my feelgood movie",https://www.theguardian.com/film/2026/jul/20/why-matilda-is-my-feelgood-movie
2026-07-20T09:00:24+00:00,culture-arts,NYT Arts,Cinephiles Took Their Own Journeys to See ‘The Odyssey’ in IMAX 70mm,https://www.nytimes.com/2026/07/20/movies/odyssey-imax-70mm-theaters.html
2026-07-20T07:30:13+00:00,culture-arts,BBC Entertainment & Arts,Broadcaster and journalist Edward Stourton dies aged 68,https://www.bbc.co.uk/news/articles/c20d4j4v9g9o?at_medium=RSS&at_campaign=rss
2026-07-20T07:16:16+00:00,culture-arts,The Guardian (Culture),Shania Twain: Little Miss Twain review – rootsy revival strays from the dirt track to the middle of the road,https://www.theguardian.com/music/2026/jul/20/shania-twain-little-miss-twain-review
2026-07-20T05:09:05+00:00,culture-arts,BBC Entertainment & Arts,Maternity scandal to be dramatised in new series,https://www.bbc.co.uk/news/articles/cj9djljr43lo?at_medium=RSS&at_campaign=rss
2026-07-20T04:00:46+00:00,culture-arts,The Guardian (Culture),"‘Everything I know about evil I learned in that small town’: John Carpenter on terrifying the world with Halloween, The Thing and The Fog",https://www.theguardian.com/lifeandstyle/2026/jul/20/everything-i-know-about-evil-i-learned-in-that-small-town-john-carpenter-on-terrifying-the-world-with-halloween-the-thing-and-the-fog
2026-07-20T03:21:17+00:00,culture-arts,NYT Arts,How Kerry Washington and Whitney White Are Honoring Whoopi Goldberg Through Theater,https://www.nytimes.com/2026/07/19/theater/whoopi-goldberg-kerry-washington-whoopi-monologues.html
2026-07-20T00:23:07+00:00,culture-arts,NYT Arts,It Was a Crowded and Contested World Cup Halftime Show,https://www.nytimes.com/2026/07/18/arts/music/world-cup-halftime-show.html
2026-07-19T23:37:49+00:00,culture-arts,NYT Arts,The Surprising Parallels Between ‘The Odyssey’ and ‘Oppenheimer’,https://www.nytimes.com/video/movies/100000010926537/odyssey-oppenheimer.html
2026-07-19T22:16:39+00:00,culture-arts,BBC Entertainment & Arts,"Shakira, Madonna, Justin Bieber and BTS perform at colourful World Cup half-time show",https://www.bbc.co.uk/news/articles/clyxjl0wkl7o?at_medium=RSS&at_campaign=rss
2026-07-19T21:36:51+00:00,culture-arts,NYT Arts,Here’s the latest.,https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/heres-the-latest
2026-07-19T19:45:04+00:00,culture-arts,NYT Arts,Burna Boy is one of the biggest stars to emerge from Africa.,https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/burna-boy-is-one-of-the-biggest-stars-to-emerge-from-africa
2026-07-19T19:40:04+00:00,culture-arts,NYT Arts,Gustavo Dudamel will lead a tribute to victims in Venezuela.,https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/gustavo-dudamel-will-lead-a-tribute-to-victims-in-venezuela
2026-07-19T19:35:04+00:00,culture-arts,NYT Arts,Justin Bieber’s year has been filled with high-profile performances.,https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/justin-biebers-year-has-been-filled-with-high-profile-performances
2026-07-19T19:30:28+00:00,culture-arts,NYT Arts,Shakira’s ‘Dai Dai’ is the official anthem of the tournament.,https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/shakiras-dai-dai-is-the-official-anthem-of-the-tournament
2026-07-19T19:30:27+00:00,culture-arts,NYT Arts,"Madonna, a veteran of big stages, just released a new album.",https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/madonna-a-veteran-of-big-stages-just-released-a-new-album
2026-07-19T19:30:27+00:00,culture-arts,NYT Arts,BTS brings K-pop to a global stage.,https://www.nytimes.com/live/2026/07/19/arts/world-cup-halftime-show/bts-brings-k-pop-to-a-global-stage
2026-07-19T16:59:05+00:00,culture-arts,NYT Arts,"The Internet’s Steve Lacy, Syd and Matt Martians Discuss New Music",https://www.nytimes.com/2026/07/17/arts/music/internet-syd-steve-lacy-interview.html
2026-07-19T16:54:07+00:00,culture-arts,NYT Arts,"‘The Odyssey’ Brings in $124.5 Million at the Box Office, Powered by Christopher Nolan",https://www.nytimes.com/2026/07/19/business/media/the-odyssey-box-office-christopher-nolan.html
2026-07-19T09:57:53+00:00,culture-arts,The Guardian (Culture),Bad Bunny concert in Milan abandoned because of hailstorm,https://www.theguardian.com/music/2026/jul/19/bad-bunny-milan-abandoned-hailstorm
2026-07-19T08:26:02+00:00,culture-arts,BBC Entertainment & Arts,Bruno Mars has an unexpected opening before Wembley party starts,https://www.bbc.co.uk/news/articles/cyv0vvg1pqdo?at_medium=RSS&at_campaign=rss
2026-07-19T03:25:32+00:00,culture-arts,NYT Arts,The Rediscovery of Country Original Gary Stewart,https://www.nytimes.com/2026/07/17/arts/music/gary-stewart-country-music.html
2026-07-18T19:45:48+00:00,culture-arts,NYT Arts,‘Heartstopper Forever’: What to Know Before Seeing the Movie,https://www.nytimes.com/2026/07/17/movies/heartstopper-forever-movie-what-to-know.html
2026-07-18T19:18:32+00:00,culture-arts,NYT Arts,"Joe Melson, 91, Dies; Wrote ‘Only the Lonely’ and Other Hits With Roy Orbison",https://www.nytimes.com/2026/07/18/arts/music/joe-melson-dead.html
2026-07-18T14:27:22+00:00,culture-arts,NYT Arts,5 New Movies Our Critics Are Talking About This Week,https://www.nytimes.com/2026/07/17/movies/new-movies-this-week-critics.html
2026-07-18T10:00:56+00:00,culture-arts,Hyperallergic,"Edwin Church, Peter Hujar, Looted Art",https://hyperallergic.com/edward-church-peter-hujar-looted-art/
2026-07-18T09:10:25+00:00,culture-arts,BBC Entertainment & Arts,Signed Hockney print found in a book sells for £41K,https://www.bbc.co.uk/news/articles/c62v5dz5zj8o?at_medium=RSS&at_campaign=rss
2026-07-18T09:01:34+00:00,culture-arts,NYT Arts,Blockbuster Summer Movies for the Hottest Summer Ever,https://www.nytimes.com/2026/07/18/arts/hottest-summer-blockbuster-movies-sketch.html
2026-07-18T09:00:45+00:00,culture-arts,NYT Arts,Lindsay Hubbard Prefers a Long-Distance Boyfriend,https://www.nytimes.com/2026/07/18/arts/television/lindsay-hubbard-in-the-city-interview.html
2026-07-18T06:05:22+00:00,culture-arts,BBC Entertainment & Arts,Is the fear of unintentionally going viral changing clubbing for Gen Z?,https://www.bbc.co.uk/news/articles/cgmdk0k8dxzo?at_medium=RSS&at_campaign=rss
2026-07-18T05:12:20+00:00,culture-arts,BBC Entertainment & Arts,'Wham! concerts changed lives in China' - Ridgeley,https://www.bbc.co.uk/news/articles/c78glnk524lo?at_medium=RSS&at_campaign=rss
2026-07-18T00:33:47+00:00,culture-arts,BBC Entertainment & Arts,Gracie Abrams captures pain of early adulthood in new album - but you're left wanting more,https://www.bbc.co.uk/news/articles/c20y0we8nz1o?at_medium=RSS&at_campaign=rss
2026-07-17T23:40:03+00:00,culture-arts,BBC Entertainment & Arts,16 World Cup viral moments - from Posh Spice's nonchalance to Haaland's bromance,https://www.bbc.co.uk/news/articles/cdr4rrzypymo?at_medium=RSS&at_campaign=rss
2026-07-17T22:14:12+00:00,culture-arts,BBC Entertainment & Arts,Kim Jong Un was meant to be their only idol - then North Koreans discovered K-pop,https://www.bbc.co.uk/news/articles/c0jygjezvlwo?at_medium=RSS&at_campaign=rss
2026-07-17T18:44:39+00:00,culture-arts,Hyperallergic,A Living Memorial to Palestinian Activist Alex Odeh Takes Flight,https://hyperallergic.com/a-living-memorial-to-palestinian-activist-alex-odeh-takes-flight/
2026-07-17T18:41:28+00:00,culture-arts,Hyperallergic,Trevor Winkfield’s Cheerfully Sinister Worlds,https://hyperallergic.com/trevor-winkfields-cheerfully-sinister-worlds/
2026-07-17T18:32:51+00:00,culture-arts,NYT Arts,Has the World Cup Turned Me Into … a Sports Guy?,https://www.nytimes.com/2026/07/17/arts/television/world-cup.html
2026-07-17T18:30:53+00:00,culture-arts,Hyperallergic,Man Sentenced to 20 Years for Fatally Stabbing NYC Vogue Dancer,https://hyperallergic.com/man-sentenced-to-20-years-for-fatally-stabbing-nyc-vogue-dancer/
2026-07-17T18:16:01+00:00,culture-arts,NYT Arts,X and Music Publishers Retreat From Lawsuits,https://www.nytimes.com/2026/07/17/arts/music/x-music-lawsuits.html
2026-07-17T18:03:16+00:00,culture-arts,NYT Arts,My 5 Favorite Places for Art in Venice,https://www.nytimes.com/2026/07/17/arts/design/my-5-favorite-places-for-art-in-venice.html
2026-07-17T17:59:14+00:00,culture-arts,Hyperallergic,Zendaya’s Earrings Are Part of a Much Bigger Problem,https://hyperallergic.com/zendayas-earrings-are-part-of-a-much-bigger-problem/
2026-07-17T17:41:57+00:00,culture-arts,NYT Arts,"Brenda Fricker, First Irish Actress to Win an Oscar, Dies at 81",https://www.nytimes.com/2026/07/17/movies/brenda-fricker-dead.html
2026-07-17T17:18:02+00:00,culture-arts,NYT Arts,"Mark Morris: A Little Bit Country, a Little Bit Jazz",https://www.nytimes.com/2026/07/17/arts/dance/mark-morris-dances-to-american-music.html
2026-07-17T17:07:24+00:00,culture-arts,BBC Entertainment & Arts,"Bayeux Tapestry in 'wonderful state' after journey to London, French minister says",https://www.bbc.co.uk/news/articles/c4gjd9qww1eo?at_medium=RSS&at_campaign=rss
2026-07-17T16:23:39+00:00,culture-arts,NYT Arts,Christopher Nolan on ‘The Odyssey’ and IMAX Technical Challenges,https://www.nytimes.com/2026/07/17/movies/the-odyssey-christopher-nolan.html
2026-07-17T16:09:31+00:00,culture-arts,The Guardian (Culture),Jill Scott review – joyous phones-free show is a taste of how all concerts should be,https://www.theguardian.com/music/2026/jul/17/jill-scott-concert-review
2026-07-17T15:56:27+00:00,culture-arts,NYT Arts,‘The Real World’ and Nathan Fielder Can Both Thank Ross McElwee,https://www.nytimes.com/2026/07/17/movies/ross-mcelwee-the-real-world-nathan-fielder.html
2026-07-17T15:00:05+00:00,culture-arts,NYT Arts,‘Obsession’ and Other Horror Movies to Stream Now,https://www.nytimes.com/2026/07/17/movies/five-horror-movies-to-stream-now.html
2026-07-17T14:28:15+00:00,culture-arts,NYT Arts,‘Heartstopper Forever’ Review: Facing a Grown-Up Reality,https://www.nytimes.com/2026/07/17/movies/heartstopper-forever-review.html
2026-07-17T14:10:51+00:00,culture-arts,NYT Arts,"The Burning, Bleeding, Breathing Art of Ana Mendieta",https://www.nytimes.com/2026/07/17/arts/design/ana-mendieta-tate-modern.html
2026-07-17T09:02:34+00:00,culture-arts,NYT Arts,Five Free Movies to Stream Now,https://www.nytimes.com/2026/07/17/movies/five-free-movies-to-stream-now.html
